TagName,Protocol,IP,DataType,DbNumber,StartAddress,Length,Bit,MesName,MesDataType,LowerLimit,UpperLimit,IsChecked,IsUpload
Tighten the data[135].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2510,4,0,TorqueResult135,NUMBER,0,999,TRUE,TRUE
Tighten the data[135].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2514,4,0,AngleResult135,NUMBER,0,999,TRUE,TRUE
Tighten the data[136].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2518,2,0,ResultOK136,NUMBER,0,999,FALSE,FALSE
Tighten the data[136].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2520,2,0,OrderNo136,NUMBER,0,999,FALSE,FALSE
Tighten the data[136].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2522,2,0,ProgramNo136,NUMBER,0,999,FALSE,FALSE
Tighten the data[136].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2524,4,0,TorqueResult136,NUMBER,0,999,TRUE,TRUE
Tighten the data[136].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2528,4,0,AngleResult136,NUMBER,0,999,TRUE,TRUE
Tighten the data[137].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2532,2,0,ResultOK137,NUMBER,0,999,FALSE,FALSE
Tighten the data[137].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2534,2,0,OrderNo137,NUMBER,0,999,FALSE,FALSE
Tighten the data[137].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2536,2,0,ProgramNo137,NUMBER,0,999,FALSE,FALSE
Tighten the data[137].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2538,4,0,TorqueResult137,NUMBER,0,999,TRUE,TRUE
Tighten the data[137].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2542,4,0,AngleResult137,NUMBER,0,999,TRUE,TRUE
Tighten the data[138].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2546,2,0,ResultOK138,NUMBER,0,999,FALSE,FALSE
Tighten the data[138].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2548,2,0,OrderNo138,NUMBER,0,999,FALSE,FALSE
Tighten the data[138].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2550,2,0,ProgramNo138,NUMBER,0,999,FALSE,FALSE
Tighten the data[138].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2552,4,0,TorqueResult138,NUMBER,0,999,TRUE,TRUE
Tighten the data[138].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2556,4,0,AngleResult138,NUMBER,0,999,TRUE,TRUE
Tighten the data[139].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2560,2,0,ResultOK139,NUMBER,0,999,FALSE,FALSE
Tighten the data[139].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2562,2,0,OrderNo139,NUMBER,0,999,FALSE,FALSE
Tighten the data[139].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2564,2,0,ProgramNo139,NUMBER,0,999,FALSE,FALSE
Tighten the data[139].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2566,4,0,TorqueResult139,NUMBER,0,999,TRUE,TRUE
Tighten the data[139].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2570,4,0,AngleResult139,NUMBER,0,999,TRUE,TRUE
Tighten the data[140].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2574,2,0,ResultOK140,NUMBER,0,999,FALSE,FALSE
Tighten the data[140].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2576,2,0,OrderNo140,NUMBER,0,999,FALSE,FALSE
Tighten the data[140].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2578,2,0,ProgramNo140,NUMBER,0,999,FALSE,FALSE
Tighten the data[140].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2580,4,0,TorqueResult140,NUMBER,0,999,TRUE,TRUE
Tighten the data[140].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2584,4,0,AngleResult140,NUMBER,0,999,TRUE,TRUE
Tighten the data[141].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2588,2,0,ResultOK141,NUMBER,0,999,FALSE,FALSE
Tighten the data[141].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2590,2,0,OrderNo141,NUMBER,0,999,FALSE,FALSE
Tighten the data[141].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2592,2,0,ProgramNo141,NUMBER,0,999,FALSE,FALSE
Tighten the data[141].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2594,4,0,TorqueResult141,NUMBER,0,999,TRUE,TRUE
Tighten the data[141].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2598,4,0,AngleResult141,NUMBER,0,999,TRUE,TRUE
Tighten the data[142].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2602,2,0,ResultOK142,NUMBER,0,999,FALSE,FALSE
Tighten the data[142].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2604,2,0,OrderNo142,NUMBER,0,999,FALSE,FALSE
Tighten the data[142].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2606,2,0,ProgramNo142,NUMBER,0,999,FALSE,FALSE
Tighten the data[142].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2608,4,0,TorqueResult142,NUMBER,0,999,TRUE,TRUE
Tighten the data[142].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2612,4,0,AngleResult142,NUMBER,0,999,TRUE,TRUE
Tighten the data[143].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2616,2,0,ResultOK143,NUMBER,0,999,FALSE,FALSE
Tighten the data[143].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2618,2,0,OrderNo143,NUMBER,0,999,FALSE,FALSE
Tighten the data[143].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2620,2,0,ProgramNo143,NUMBER,0,999,FALSE,FALSE
Tighten the data[143].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2622,4,0,TorqueResult143,NUMBER,0,999,TRUE,TRUE
Tighten the data[143].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2626,4,0,AngleResult143,NUMBER,0,999,TRUE,TRUE
Tighten the data[144].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2630,2,0,ResultOK144,NUMBER,0,999,FALSE,FALSE
Tighten the data[144].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2632,2,0,OrderNo144,NUMBER,0,999,FALSE,FALSE
Tighten the data[144].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2634,2,0,ProgramNo144,NUMBER,0,999,FALSE,FALSE
Tighten the data[144].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2636,4,0,TorqueResult144,NUMBER,0,999,TRUE,TRUE
Tighten the data[144].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2640,4,0,AngleResult144,NUMBER,0,999,TRUE,TRUE
Tighten the data[145].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2644,2,0,ResultOK145,NUMBER,0,999,FALSE,FALSE
Tighten the data[145].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2646,2,0,OrderNo145,NUMBER,0,999,FALSE,FALSE
Tighten the data[145].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2648,2,0,ProgramNo145,NUMBER,0,999,FALSE,FALSE
Tighten the data[145].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2650,4,0,TorqueResult145,NUMBER,0,999,TRUE,TRUE
Tighten the data[145].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2654,4,0,AngleResult145,NUMBER,0,999,TRUE,TRUE
Tighten the data[146].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2658,2,0,ResultOK146,NUMBER,0,999,FALSE,FALSE
Tighten the data[146].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2660,2,0,OrderNo146,NUMBER,0,999,FALSE,FALSE
Tighten the data[146].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2662,2,0,ProgramNo146,NUMBER,0,999,FALSE,FALSE
Tighten the data[146].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2664,4,0,TorqueResult146,NUMBER,0,999,TRUE,TRUE
Tighten the data[146].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2668,4,0,AngleResult146,NUMBER,0,999,TRUE,TRUE
Tighten the data[147].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2672,2,0,ResultOK147,NUMBER,0,999,FALSE,FALSE
Tighten the data[147].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2674,2,0,OrderNo147,NUMBER,0,999,FALSE,FALSE
Tighten the data[147].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2676,2,0,ProgramNo147,NUMBER,0,999,FALSE,FALSE
Tighten the data[147].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2678,4,0,TorqueResult147,NUMBER,0,999,TRUE,TRUE
Tighten the data[147].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2682,4,0,AngleResult147,NUMBER,0,999,TRUE,TRUE
Tighten the data[148].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2686,2,0,ResultOK148,NUMBER,0,999,FALSE,FALSE
Tighten the data[148].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2688,2,0,OrderNo148,NUMBER,0,999,FALSE,FALSE
Tighten the data[148].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2690,2,0,ProgramNo148,NUMBER,0,999,FALSE,FALSE
Tighten the data[148].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2692,4,0,TorqueResult148,NUMBER,0,999,TRUE,TRUE
Tighten the data[148].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2696,4,0,AngleResult148,NUMBER,0,999,TRUE,TRUE
Tighten the data[149].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2700,2,0,ResultOK149,NUMBER,0,999,FALSE,FALSE
Tighten the data[149].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2702,2,0,OrderNo149,NUMBER,0,999,FALSE,FALSE
Tighten the data[149].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2704,2,0,ProgramNo149,NUMBER,0,999,FALSE,FALSE
Tighten the data[149].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2706,4,0,TorqueResult149,NUMBER,0,999,TRUE,TRUE
Tighten the data[149].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2710,4,0,AngleResult149,NUMBER,0,999,TRUE,TRUE
Tighten the data[150].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2714,2,0,ResultOK150,NUMBER,0,999,FALSE,FALSE
Tighten the data[150].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2716,2,0,OrderNo150,NUMBER,0,999,FALSE,FALSE
Tighten the data[150].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2718,2,0,ProgramNo150,NUMBER,0,999,FALSE,FALSE
Tighten the data[150].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2720,4,0,TorqueResult150,NUMBER,0,999,TRUE,TRUE
Tighten the data[150].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2724,4,0,AngleResult150,NUMBER,0,999,TRUE,TRUE
FinishSignal,SIEMENSS7,172.16.33.2,BIT,200,4600,1,0,FinishSignal,BOOLEAN,0,999,FALSE,FALSE
ResCode,SIEMENSS7,172.16.33.2,SHORT,200,4602,2,0,ResCode,NUMBER,0,999,FALSE,FALSE
